"EX_indole_e","Indole exchange","Extracellular exchange"
"EX_inost_e","Myo-Inositol exchange","Extracellular exchange"
"EX_ins_e","Inosine exchange","Extracellular exchange"
"EX_isetac_e","Isethionic acid exchange","Extracellular exchange"
"EX_k_e","K+ exchange","Extracellular exchange"
"4PEPTtex","LalaDgluMdapDala (pentapeptide) transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"EX_kdo2lipid4_e","KDO(2)-lipid IV(A) exchange","Extracellular exchange"
"5DGLCNR","5-dehydro-D-gluconate reductase","Alternate Carbon Metabolism"
"EX_lac__D_e","D-lactate exchange","Extracellular exchange"
"5DGLCNt2rpp","5-Dehydro-D-gluconate transport via proton symport, reversible (periplasm)","Transport, Inner Membrane"
"5DGLCNtex","5-Dehydro-D-gluconate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"5DOAN","5'-deoxyadenosine nuclosidase","Cofactor and Prosthetic Group Biosynthesis"
"5MTRtex","5-Methylthio-D-ribose transport via proton diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"3HAD141","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:1)","Cell Envelope Biosynthesis"
"3HAD160","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0)","Cell Envelope Biosynthesis"
"3HAD161","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1)","Cell Envelope Biosynthesis"
"3HAD180","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:0)","Cell Envelope Biosynthesis"
"5MTRtpp","5-Methylthio-D-ribose transport via proton symport (periplasm)","Transport, Inner Membrane"
"EX_lac__L_e","L-Lactate exchange","Extracellular exchange"
"A5PISO","Arabinose-5-phosphate isomerase","Alternate Carbon Metabolism"
"3HAD181","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C18:1)","Cell Envelope Biosynthesis"
"3HAD40","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C4:0)","Cell Envelope Biosynthesis"
"3HAD60","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0)","Cell Envelope Biosynthesis"
"AACPS1","Acyl-[acyl-carrier-protein] synthetase (n-C14:0)","Cell Envelope Biosynthesis"
"AACPS2","Acyl-[acyl-carrier-protein] synthetase  (n-C14:1)","Cell Envelope Biosynthesis"
"EX_lcts_e","Lactose exchange","Extracellular exchange"
"AACPS3","Acyl-[acyl-carrier-protein] synthetase  (n-C16:0)","Cell Envelope Biosynthesis"
"3HAD80","3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)","Cell Envelope Biosynthesis"
"3HCINNMH","3-hydroxycinnamate hydroxylase","Alternate Carbon Metabolism"
"3HPPPNH","3-(3-hydroxy-phenyl)propionate hydroxylase","Alternate Carbon Metabolism"
"3HPPtex","3-hydroxypropionate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"3HPPtpp","3-hydroxypropionate transport via proton symport (periplasm)","Transport, Inner Membrane"
"3KGK","3-keto-L-gulonate kinase","Alternate Carbon Metabolism"
"3NTD2pp","3'-nucleotidase (UMP) (periplasm)","Nucleotide Salvage Pathway"
"AACPS4","Acyl-[acyl-carrier-protein] synthetase  (n-C16:1)","Cell Envelope Biosynthesis"
"AACPS5","Acyl-[acyl-carrier-protein] synthetase  (n-C18:1)","Cell Envelope Biosynthesis"
"AACPS6","Acyl-[acyl-carrier-protein] synthetase  (n-C18:0)","Cell Envelope Biosynthesis"
"AACPS7","Acyl-[acyl-carrier-protein] synthetase  (n-C12:0)","Cell Envelope Biosynthesis"
"AACPS8","Acyl-[acyl-carrier-protein] synthetase  (n-C10:0)","Cell Envelope Biosynthesis"
"AACPS9","Acyl-[acyl-carrier-protein] synthetase  (n-C8:0)","Cell Envelope Biosynthesis"
"AACTOOR","Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing)","Methylglyoxal Metabolism"
"AADDGT","DTDP-N-4-acetamido-4,6-dideoxy-D-galactose transferase","Cell Envelope Biosynthesis"
"3NTD4pp","3'-nucleotidase (CMP) (periplasm)","Nucleotide Salvage Pathway"
"3NTD7pp","3'-nucleotidase (AMP) (periplasm)","Nucleotide Salvage Pathway"
"3NTD9pp","3'-nucleotidase (GMP) (periplasm)","Nucleotide Salvage Pathway"
"3OAR100","3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0)","Cell Envelope Biosynthesis"
"AAMYL","Alpha-amylase","Alternate Carbon Metabolism"
"3OAR120","3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0)","Cell Envelope Biosynthesis"
"AAMYLpp","Alpha-amylase (periplasm)","Alternate Carbon Metabolism"
"3OAR121","3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1)","Cell Envelope Biosynthesis"
"AB6PGH","Arbutin 6-phosphate glucohydrolase","Alternate Carbon Metabolism"
"EX_leu__L_e","L-Leucine exchange","Extracellular exchange"
"ABTA","4-aminobutyrate transaminase","Arginine and Proline Metabolism"
"ABUTD","Aminobutyraldehyde dehydrogenase","Arginine and Proline Metabolism"
"3OAR140","3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0)","Cell Envelope Biosynthesis"
"3OAR141","3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:1)","Cell Envelope Biosynthesis"
"3OAR160","3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0)","Cell Envelope Biosynthesis"
"3OAR161","3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:1)","Cell Envelope Biosynthesis"
"ABUTt2pp","4-aminobutyrate transport in via proton symport (periplasm)","Transport, Inner Membrane"
"ABUTtex","4-aminobutyrate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"ACACT1r","Acetyl-CoA C-acetyltransferase","Membrane Lipid Metabolism"
"3OAR180","3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0)","Cell Envelope Biosynthesis"
"3OAR181","3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:1)","Cell Envelope Biosynthesis"
"3OAR40","3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0)","Cell Envelope Biosynthesis"
"3OAR60","3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0)","Cell Envelope Biosynthesis"
"ACACT2r","Acetyl-CoA C-acyltransferase (butanoyl-CoA) (r)","Membrane Lipid Metabolism"
"ACACT3r","Acetyl-CoA C-acyltransferase (hexanoyl-CoA) (r)","Membrane Lipid Metabolism"
"ACACT4r","Acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)","Membrane Lipid Metabolism"
"ACACT5r","Acetyl-CoA C-acyltransferase (decanoyl-CoA) (r)","Membrane Lipid Metabolism"
"ACACT6r","Acetyl-CoA C-acyltransferase (dodecanoyl-CoA) (r)","Membrane Lipid Metabolism"
"3OAR80","3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0)","Cell Envelope Biosynthesis"
"3OAS100","3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0)","Cell Envelope Biosynthesis"
"EX_lipa_e","KDO(2)-lipid (A) exchange","Extracellular exchange"
"3OAS120","3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0)","Cell Envelope Biosynthesis"
"3OAS121","3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:1)","Cell Envelope Biosynthesis"
"3OAS140","3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:0)","Cell Envelope Biosynthesis"
"ACACT7r","Acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)","Membrane Lipid Metabolism"
"ACACT8r","Acetyl-CoA acyltransferase (hexadecanoyl-CoA), (r)","Membrane Lipid Metabolism"
"ACACtex","Acetoacetate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"ACALD","Acetaldehyde dehydrogenase (acetylating)","Pyruvate Metabolism"
"3OAS141","3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1)","Cell Envelope Biosynthesis"
"3OAS160","3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:0)","Cell Envelope Biosynthesis"
"ACALDtex","Acetaldehyde transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"3OAS161","3-oxoacyl-[acyl-carrier-protein] synthase (n-C16:1)","Cell Envelope Biosynthesis"
"EX_lipa_cold_e","Cold adapted KDO(2)-lipid (A) exchange","Extracellular exchange"
"3OAS180","3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:0)","Cell Envelope Biosynthesis"
"3OAS181","3-oxoacyl-[acyl-carrier-protein] synthase (n-C18:1)","Cell Envelope Biosynthesis"
"ACALDtpp","Acetaldehyde reversible transport (periplasm)","Transport, Inner Membrane"
"ACANTHAT","Acetyl-CoA:anthranilate acetyltransferase","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"ACBIPGT","Adenosyl cobinamide phosphate guanyltransferase","Cofactor and Prosthetic Group Biosynthesis"
"3OAS60","3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)","Cell Envelope Biosynthesis"
"3OAS80","3-oxoacyl-[acyl-carrier-protein] synthase (n-C8:0)","Cell Envelope Biosynthesis"
"ACCOAC","Acetyl-CoA carboxylase","Membrane Lipid Metabolism"
"ACCOAL","Acetate-CoA ligase (ADP-forming)","Alternate Carbon Metabolism"
"ACGAL1PPpp","N-acetyl-D-galactosamine 1-phosphatase (periplasm)","Alternate Carbon Metabolism"
"ACGAL1Ptex","N-acetyl-D-galactosamine 1-phosphate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"3OXCOAT","3-oxoadipyl-CoA thiolase","Alternate Carbon Metabolism"
"3PEPTabcpp","Tripeptide (LalaDgluMdap) transport via ABC system (periplasm)","Murein Recycling"
"3PEPTtex","LalaDgluMdap (tripeptide) transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"3UMPtex","3UMP transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"ACGALtex","N-acetyl-D-galactosamine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"ACGAM1PPpp","N-acetyl-D-glucosamine 1-phosphatase (periplasm)","Alternate Carbon Metabolism"
"ACGAM1Ptex","N-acetyl-D-glucosamine 1-phosphate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"42A12BOOXpp","4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)","Nitrogen Metabolism"
"4HOXPACDtex","4-hydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"ACGAMK","N-acetylglucosamine kinase","Murein Recycling"
"EX_lipoate_e","Lipoate exchange","Extracellular exchange"
"ACGAMT","UDP-N-acetylglucosamine:undecaprenylphosphate N-acetylglucosamine -1-phosphate transferase","Cell Envelope Biosynthesis"
"ACGAptspp","N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm)","Transport, Inner Membrane"
"ACGAtex","N-Acetyl-D-glucosamine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"4HTHRS","4-Hydroxy-L-threonine synthase","Cofactor and Prosthetic Group Biosynthesis"
"4PCP","Tetrapeptide L,D-carboxypeptidase","Murein Recycling"
"4PCPpp","Tetrapeptide L,D-carboxypeptidase (periplasm)","Murein Recycling"
"ACGK","Acetylglutamate kinase","Arginine and Proline Metabolism"
"ACGS","N-acetylglutamate synthase","Arginine and Proline Metabolism"
"4PEPTabcpp","Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm)","Murein Recycling"
"EX_lys__L_e","L-Lysine exchange","Extracellular exchange"
"ACHBS","2-aceto-2-hydroxybutanoate synthase","Valine, Leucine, and Isoleucine Metabolism"
"EX_lyx__L_e","L-Lyxose exchange","Extracellular exchange"
"ADOCBLS","Adenosylcobalamin 5'-phosphate synthase","Cofactor and Prosthetic Group Biosynthesis"
"ACKr","Acetate kinase","Pyruvate Metabolism"
"ACLS","Acetolactate synthase","Valine, Leucine, and Isoleucine Metabolism"
"ACM6PH","N-acetylmuramate 6-phosphate hydrolase","Alternate Carbon Metabolism"
"ACMAMUT","UDP-N-acetyl-D-mannosaminuronic acid transferase","Cell Envelope Biosynthesis"
"ADOCBLabcpp","Adenosylcobalamin transport via ABC system (periplasm)","Transport, Inner Membrane"
"ADOCBLtonex","Adenosylcobalimin transport via ton system (extermal)","Transport, Outer Membrane"
"ADPRDP","ADPribose diphosphatase","Nucleotide Salvage Pathway"
"ADPT","Adenine phosphoribosyltransferase","Nucleotide Salvage Pathway"
"ACMANAptspp","N-acetyl-D-mannosamine transport via PTS  (periplasm)","Transport, Inner Membrane"
"ACMANAtex","N-acetyl-D-mannosamine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"ADSK","Adenylyl-sulfate kinase","Cysteine Metabolism"
"ADSL1r","Adenylsuccinate lyase","Purine and Pyrimidine Biosynthesis"
"ACMUMptspp","N-acetylmuramate transport via PEP:Pyr PTS (periplasm)","Transport, Inner Membrane"
"EX_mal__D_e","D-Malate exchange","Extracellular exchange"
"ACMUMtex","N-acetylmuramate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"ACNAMt2pp","N-acetylneuraminate proton symport (periplasm)","Transport, Inner Membrane"
"ADSL2r","Adenylosuccinate lyase","Purine and Pyrimidine Biosynthesis"
"ADSS","Adenylosuccinate synthase","Purine and Pyrimidine Biosynthesis"
"AGDC","N-acetylglucosamine-6-phosphate deacetylase","Alternate Carbon Metabolism"
"ACNAMtex","N-acetylneuraminate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane"
"EX_mal__L_e","L-Malate exchange","Extracellular exchange"
"ACNML","N-Acetylneuraminate lyase","Alternate Carbon Metabolism"
"ACOAD1f","Acyl-CoA dehydrogenase (butanoyl-CoA)","Membrane Lipid Metabolism"
"AGM3PA","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase","Murein Recycling"
"AGM3PApp","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase (periplasm)","Murein Recycling"
"AGM3PH","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide beta -1,4-N-acetylglucosaminidase","Murein Recycling"
"ACOAD2f","Acyl-CoA dehydrogenase (hexanoyl-CoA)","Membrane Lipid Metabolism"
"ACOAD3f","Acyl-CoA dehydrogenase (octanoyl-CoA)","Membrane Lipid Metabolism"
"AGM3Pt2pp","GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm)","Murein Recycling"
"ACOAD4f","Acyl-CoA dehydrogenase (decanoyl-CoA)","Membrane Lipid Metabolism"
"EX_malt_e","Maltose exchange","Extracellular exchange"
"ACOAD5f","Acyl-CoA dehydrogenase (dodecanoyl-CoA)","Membrane Lipid Metabolism"
"AGM4PA","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase","Murein Recycling"
"AGM4PApp","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase (periplasm)","Murein Recycling"
"AGM4PCP","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase","Murein Recycling"
"AGM4PCPpp","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase (periplasmic)","Murein Recycling"
"ACOAD6f","Acyl-CoA dehydrogenase (tetradecanoyl-CoA)","Membrane Lipid Metabolism"
"ACOAD7f","Acyl-CoA dehydrogenase (hexadecanoyl-CoA)","Membrane Lipid Metabolism"
"ACOAD8f","Acyl-CoA dehydrogenase (octadecanoyl-CoA)","Membrane Lipid Metabolism"
"ACOATA","Acetyl-CoA ACP transacylase","Membrane Lipid Metabolism"
"ACODA","Acetylornithine deacetylase","Arginine and Proline Metabolism"
"AGM4PH","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide beta -1,4-N-acetylglucosaminidase","Murein Recycling"
"AGM4Pt2pp","GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm)","Murein Recycling"
"AGMH","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase","Murein Recycling"
"ACOLIPAabctex","Arabinose modified core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)","Lipopolysaccharide Biosynthesis / Recycling"
"AGMHE","ADP-D-glycero-D-manno-heptose epimerase","Lipopolysaccharide Biosynthesis / Recycling"
"ACONIs","Aconitate isomerase (spontaneous)","Unassigned"
"AGMT","Agmatinase","Arginine and Proline Metabolism"
"EX_malthx_e","Maltohexaose exchange","Extracellular exchange"
"AGMt2pp","GlcNAc-anhMurNAc transport in via proton symport (periplasm)","Murein Recycling"
"AGMtex","Agmatine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"AGPAT120","1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0)","Glycerophospholipid Metabolism"
"ACONMT","Trans-aconitate methyltransferase","Unassigned"
"ACONTa","Aconitase (half-reaction A, Citrate hydro-lyase)","Citric Acid Cycle"
"ACONTb","Aconitase (half-reaction B, Isocitrate hydro-lyase)","Citric Acid Cycle"
"ACOTA","Acetylornithine transaminase","Arginine and Proline Metabolism"
"ACPPAT120","Acyl-(acyl carrier protein):phosphate acyltransferase (C12:0)","Glycerophospholipid Metabolism"
"AGPAT140","1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)","Glycerophospholipid Metabolism"
"ACPPAT140","Acyl-(acyl carrier protein):phosphate acyltransferase (C14:0)","Glycerophospholipid Metabolism"
"EX_maltpt_e","Maltopentaose exchange","Extracellular exchange"
"ACPPAT141","Acyl-(acyl carrier protein):phosphate acyltransferase (C14:1)","Glycerophospholipid Metabolism"
"ACPPAT160","Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0)","Glycerophospholipid Metabolism"
"AGPAT141","1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1)","Glycerophospholipid Metabolism"
"AGPAT160","1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)","Glycerophospholipid Metabolism"
"AGPAT161","1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)","Glycerophospholipid Metabolism"
"AGPAT180","1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)","Glycerophospholipid Metabolism"
"AGPAT181","1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)","Glycerophospholipid Metabolism"
"ACPPAT161","Acyl-(acyl carrier protein):phosphate acyltransferase (C16:1)","Glycerophospholipid Metabolism"
"ACPPAT180","Acyl-(acyl carrier protein):phosphate acyltransferase (C18:0)","Glycerophospholipid Metabolism"
"ACPPAT181","Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1)","Glycerophospholipid Metabolism"
"ACPS1","Acyl-carrier protein synthase","Cofactor and Prosthetic Group Biosynthesis"
"ACS","Acetyl-CoA synthetase","Pyruvate Metabolism"
"AGPR","N-acetyl-g-glutamyl-phosphate reductase","Arginine and Proline Metabolism"
"AGt3","Silver transport out via proton antiport","Inorganic Ion Transport and Metabolism"
"AHCYSNS","S-adenosylhomocysteine nucleosidase","Methionine Metabolism"
"ACSERtex","O-Acetyl-L-serine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"ACSERtpp","O-Acetyl-L-serine export via facilitated transport","Transport, Inner Membrane"
"ACt2rpp","Acetate reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"AICART","Phosphoribosylaminoimidazolecarboxamide formyltransferase","Purine and Pyrimidine Biosynthesis"
"AIRC2","Phosphoribosylaminoimidazole carboxylase","Purine and Pyrimidine Biosynthesis"
"ACt4pp","Na+/Acetate symport (periplasm)","Transport, Inner Membrane"
"EX_malttr_e","Maltotriose exchange","Extracellular exchange"
